time,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
2006-02-07,68966900,96.1227,96.328,95.3698,95.4306,-0.8472,-0.88,0.0,0.0,,
2006-02-08,55982800,95.7424,96.4193,95.5219,96.2976,0.8684,0.91,0.0,0.0,,
2006-02-09,59963400,96.5182,97.0429,96.1075,96.1379,-0.1637,-0.17,0.0,0.0,,
2006-02-10,61353600,96.1607,96.6855,95.5067,96.3128,0.1731,0.18,0.0,0.0,,
2006-02-13,46997200,96.2596,97.7198,95.7881,96.1379,-0.1734,-0.18,0.0,0.0,,
2006-02-14,86836700,96.1759,97.3699,95.9706,97.157,1.0191,1.06,0.0,0.0,,
2006-02-15,81721600,97.0886,97.5905,96.6627,97.4992,0.3401,0.35,0.0,0.0,,
2006-02-16,54600100,97.6057,98.2674,97.484,98.2293,0.7312,0.75,0.0,0.0,,
2006-02-17,37483700,98.1761,98.2293,97.7882,97.9632,-0.2652,-0.27,0.0,0.0,,
2006-02-21,43865800,98.1989,98.4119,97.5677,97.7198,-0.2449,-0.25,0.0,0.0,,
2006-02-22,36473800,97.9327,98.602,97.8415,98.313,0.5961,0.61,0.0,0.0,,
2006-02-23,40602800,98.313,98.5944,97.8871,98.1685,-0.1475,-0.15,0.0,0.0,,
2006-02-24,31501800,98.1913,98.4727,97.9251,98.4195,0.2552,0.26,0.0,0.0,,
2006-02-27,34148300,98.4119,98.8986,98.3206,98.4575,0.0394,0.04,0.0,0.0,,
2006-02-28,71882300,98.2598,98.6248,97.446,97.5221,-0.9353,-0.95,0.0,0.0,,
2006-03-01,45965300,97.8034,98.4803,97.7274,98.389,0.8679,0.89,0.0,0.0,,
2006-03-02,57135200,98.0316,98.4271,97.811,98.3814,-0.0098,-0.01,0.0,0.0,,
2006-03-03,64825400,97.8567,98.9214,97.8415,97.9251,-0.4525,-0.46,0.0,0.0,,
2006-03-06,54036200,98.2141,98.2445,97.2331,97.4764,-0.4505,-0.46,0.0,0.0,,
2006-03-07,57610500,97.2863,98.7921,96.8908,97.3243,-0.156,-0.16,0.0,0.0,,
2006-03-08,62710700,97.119,97.6818,96.7235,97.5297,0.2044,0.21,0.0,0.0,,
2006-03-09,51748800,97.6057,97.8643,96.8756,96.8756,-0.6534,-0.67,0.0,0.0,,
2006-03-10,53212900,97.1342,97.986,96.868,97.7958,0.9203,0.95,0.0,0.0,,
2006-03-13,43405100,97.986,98.2293,97.7502,97.9784,0.1858,0.19,0.0,0.0,,
2006-03-14,62801200,97.8871,99.0431,97.811,99.0051,1.0288,1.05,0.0,0.0,,
2006-03-15,46420300,98.9823,99.5222,98.7541,99.4462,0.4455,0.45,0.0,0.0,,
2006-03-16,57925700,99.6135,99.9861,99.507,99.6515,0.2088,0.21,0.0,0.0,,
2006-03-17,42271700,99.7806,99.9485,99.5515,99.7347,-0.3101,-0.31,0.0,0.0,,
2006-03-20,42672800,99.75,99.9485,99.4217,99.5744,-0.1596,-0.16,0.0,0.0,,
2006-03-21,83739300,99.521,100.0173,98.8414,98.9483,-0.6273,-0.63,0.0,0.0,,
2006-03-22,46385400,98.8872,99.6508,98.8414,99.5515,0.6036,0.61,0.0,0.0,,
2006-03-23,44696100,99.4446,99.5591,99.0017,99.3453,-0.2091,-0.21,0.0,0.0,,
2006-03-24,41399200,99.2537,99.6966,99.0628,99.4217,0.0795,0.08,0.0,0.0,,
2006-03-27,30666400,99.2843,99.4751,99.0628,99.2766,-0.1491,-0.15,0.0,0.0,,
2006-03-28,78979200,99.2079,99.666,98.536,98.6658,-0.6155,-0.62,0.0,0.0,,
2006-03-29,57813800,98.8032,99.6431,98.7192,99.2843,0.6216,0.63,0.0,0.0,,
2006-03-30,67975100,99.3377,99.9867,98.9177,99.1086,-0.1787,-0.18,0.0,0.0,,
2006-03-31,56155900,99.2766,99.4446,98.7803,99.1315,0.0198,0.02,0.0,0.0,,
2006-04-03,58162800,99.3148,99.9256,98.8719,99.0552,-0.0793,-0.08,0.0,0.0,,
2006-04-04,53197100,99.0476,99.8187,98.7727,99.6889,0.634,0.64,0.0,0.0,,
2006-04-05,48876700,99.7347,100.2387,99.5591,100.0325,0.339,0.34,0.0,0.0,,
2006-04-06,55102400,99.9104,100.1852,99.2613,99.9256,-0.11,-0.11,0.0,0.0,,
2006-04-07,74015800,100.0707,100.3303,98.765,98.9101,-1.0193,-1.02,0.0,0.0,,
2006-04-10,40070100,99.0399,99.3224,98.704,99.0628,0.1484,0.15,0.0,0.0,,
2006-04-11,69723900,99.1468,99.3072,97.9251,98.2229,-0.8421,-0.85,0.0,0.0,,
2006-04-12,41174100,98.3222,98.5971,98.2,98.4062,0.1866,0.19,0.0,0.0,,
2006-04-13,48249200,98.1847,98.6887,97.8106,98.2764,-0.1279,-0.13,0.0,0.0,,
2006-04-17,62924300,98.3375,99.185,97.7495,98.2382,-0.0393,-0.04,0.0,0.0,,
2006-04-18,85527100,98.4673,99.9791,98.3756,99.7958,1.5619,1.59,0.0,0.0,,
2006-04-19,80975100,99.8111,100.0783,99.4446,99.9867,0.1896,0.19,0.0,0.0,,
2006-04-20,83038100,100.0249,100.6815,99.7195,100.1242,0.14,0.14,0.0,0.0,,
2006-04-21,69210300,100.5899,100.6281,99.7347,100.1394,0.02,0.02,0.0,0.0,,
2006-04-24,50182900,99.9714,100.0783,99.5515,99.9562,-0.1802,-0.18,0.0,0.0,,
2006-04-25,81213600,100.0554,100.1165,99.2003,99.5439,-0.4098,-0.41,0.0,0.0,,
2006-04-26,63183400,99.6431,100.1318,99.4904,99.5668,0.0199,0.02,0.0,0.0,,
2006-04-27,20700100,99.185,100.5059,98.9483,100.0478,0.4779,0.48,0.0,0.0,,
2006-04-28,52060300,99.8645,100.5976,99.8035,100.3838,0.3401,0.34,0.0,0.0,,
2006-05-01,62345600,100.3761,100.6357,99.4904,99.5668,-0.8131,-0.81,0.0,0.0,,
2006-05-02,44541500,100.0325,100.3761,99.8264,100.315,0.7468,0.75,0.0,0.0,,
2006-05-03,59021800,100.1929,100.2692,99.6049,99.9409,-0.3712,-0.37,0.0,0.0,,
2006-05-04,40606400,100.0707,100.4983,100.002,100.2998,0.3598,0.36,0.0,0.0,,
2006-05-05,57789600,100.819,101.3993,100.6739,101.1855,0.8827,0.88,0.0,0.0,,
2006-05-08,26505200,101.1855,101.3764,101.0633,101.0633,-0.1214,-0.12,0.0,0.0,,
2006-05-09,25941800,101.1168,101.3764,101.0251,101.2618,0.2021,0.2,0.0,0.0,,
2006-05-10,63435600,101.1015,101.3611,100.7045,101.2084,-0.0506,-0.05,0.0,0.0,,
2006-05-11,76902500,101.1702,101.2084,99.6584,99.9867,-1.2247,-1.21,0.0,0.0,,
2006-05-12,89035000,99.6126,99.8111,97.9404,98.681,-1.3099,-1.31,0.0,0.0,,
2006-05-15,79221000,98.3375,99.0628,98.2,98.8796,0.1974,0.2,0.0,0.0,,
2006-05-16,57254300,99.0781,99.8645,98.5054,98.7345,-0.1483,-0.15,0.0,0.0,,
2006-05-17,32843000,98.2458,98.8414,96.2148,96.8562,-1.8759,-1.9,0.0,0.0,,
2006-05-18,81319100,97.2608,97.5434,96.2911,96.3675,-0.4843,-0.5,0.0,0.0,,
2006-05-19,20275000,96.8714,98.1542,96.0544,97.0471,0.6842,0.71,0.0,0.0,,
2006-05-22,4896600,96.4209,97.1005,95.5581,96.3064,-0.7375,-0.76,0.0,0.0,,
2006-05-23,79256800,97.1081,97.6426,95.5734,95.5734,-0.7319,-0.76,0.0,0.0,,
2006-05-24,58513700,95.9628,96.7798,95.2603,96.337,0.7646,0.8,0.0,0.0,,
2006-05-25,71563200,96.9096,97.5281,96.5355,97.5281,1.1945,1.24,0.0,0.0,,
2006-05-26,52533200,97.7342,98.0244,97.3601,98.0244,0.4974,0.51,0.0,0.0,,
2006-05-30,66418200,97.7113,97.7342,96.2453,96.2835,-1.7449,-1.78,0.0,0.0,,
2006-05-31,80525900,96.65,104.8963,96.3599,97.3601,1.0784,1.12,0.0,0.0,,
2006-06-01,67269600,97.2608,98.452,97.1769,98.2916,0.9346,0.96,0.0,0.0,,
2006-06-02,81100000,98.6887,98.8261,97.9786,98.4978,0.2064,0.21,0.0,0.0,,
2006-06-05,80550100,98.3375,98.3909,96.7951,97.0623,-1.4381,-1.46,0.0,0.0,,
2006-06-06,23036300,97.131,97.2608,96.0239,96.8256,-0.2329,-0.24,0.0,0.0,,
2006-06-07,1563500,96.902,97.467,96.0239,96.1003,-0.7262,-0.75,0.0,0.0,,
2006-06-08,93267900,95.8865,96.5889,93.9165,96.0163,-0.0865,-0.09,0.0,0.0,,
2006-06-09,85688800,96.482,96.7187,95.665,95.7108,-0.3073,-0.32,0.0,0.0,,
2006-06-12,91229100,96.1232,96.1537,94.5426,94.6724,-1.0336,-1.08,0.0,0.0,,
2006-06-13,85688000,94.5121,95.3214,93.5729,93.5729,-1.0982,-1.16,0.0,0.0,,
2006-06-14,31827900,93.7943,94.3975,93.4126,94.2983,0.7298,0.78,0.0,0.0,,
2006-06-15,20918800,94.619,96.482,94.5732,96.2988,1.9992,2.12,0.0,0.0,,
2006-06-16,82523400,96.0112,96.2949,95.4513,95.597,-1.1317,-1.17,0.0,0.0,,
2006-06-19,92874600,96.1722,96.2336,94.7534,94.8455,-0.7552,-0.79,0.0,0.0,,
2006-06-20,61177100,95.1062,95.7197,94.8838,95.1676,0.3225,0.34,0.0,0.0,,
2006-06-21,72916300,95.0985,96.4023,95.0679,95.8731,0.7042,0.74,0.0,0.0,,
2006-06-22,71422000,95.8271,95.9115,95.1292,95.4513,-0.4218,-0.44,0.0,0.0,,
2006-06-23,50212600,95.3516,96.0955,95.1215,95.459,-0.0191,-0.02,0.0,0.0,,
2006-06-26,36211300,95.5127,95.9115,95.2903,95.8578,0.4199,0.44,0.0,0.0,,
2006-06-27,67163800,95.8731,96.0879,94.9221,95.0295,-0.8243,-0.86,0.0,0.0,,
2006-06-28,59672400,95.2366,95.6891,94.8301,95.6737,0.6462,0.68,0.0,0.0,,
2006-06-29,98420900,96.0112,97.6677,95.9958,97.6064,1.9326,2.02,0.0,0.0,,
2006-06-30,49095400,97.7598,97.9055,97.3686,97.5757,0.0098,0.01,0.0,0.0,,
2006-07-03,23232800,97.7291,98.1739,97.6371,98.0129,0.4002,0.41,0.0,0.0,,
2006-07-05,62919000,97.6217,97.7444,97.0312,97.453,-0.5587,-0.57,0.0,0.0,,
2006-07-06,47904600,97.5527,98.0512,97.4607,97.7368,0.2826,0.29,0.0,0.0,,
2006-07-07,64142100,97.5527,97.8288,96.8548,97.1002,-0.6353,-0.65,0.0,0.0,,
2006-07-10,54253900,97.3533,97.7291,96.9468,97.2843,0.1845,0.19,0.0,0.0,,
2006-07-11,71212000,97.1002,99.3013,96.5864,97.7138,0.4281,0.44,0.0,0.0,,
2006-07-12,80384900,97.5604,97.7061,96.4176,96.6707,-1.0456,-1.07,0.0,0.0,,
2006-07-13,92259100,96.2489,96.387,95.0909,95.0985,-1.5758,-1.63,0.0,0.0,,
2006-07-14,95686400,95.2136,95.2979,94.2012,94.7304,-0.3709,-0.39,0.0,0.0,,
2006-07-17,75260800,94.7151,95.1752,94.4467,94.5924,-0.1421,-0.15,0.0,0.0,,
2006-07-18,13060800,94.9068,95.1369,93.8638,95.0755,0.4824,0.51,0.0,0.0,,
2006-07-19,16234000,95.2366,96.8318,95.2136,96.3946,1.3215,1.39,0.0,0.0,,
2006-07-20,4776700,96.7244,96.8625,95.6047,95.7351,-0.6555,-0.68,0.0,0.0,,
2006-07-21,92107300,95.9805,96.0112,94.9605,95.0602,-0.6701,-0.7,0.0,0.0,,
2006-07-24,86966600,95.436,96.8778,95.436,96.7934,1.7302,1.82,0.0,0.0,,
2006-07-25,89258300,96.617,104.7925,96.4176,97.1386,0.3484,0.36,0.0,0.0,,
2006-07-26,80922500,97.0849,97.7444,96.7704,97.2689,0.1263,0.13,0.0,0.0,,
2006-07-27,82787800,97.6524,97.9285,96.7858,97.1769,-0.0875,-0.09,0.0,0.0,,
2006-07-28,76224500,97.3916,98.2736,97.2919,98.1509,0.9718,1.0,0.0,0.0,,
2006-07-31,46492000,97.9438,98.1356,97.0542,98.0512,-0.0981,-0.1,0.0,0.0,,
2006-08-01,60736200,97.6601,97.6907,97.0925,97.568,-0.4804,-0.49,0.0,0.0,,
2006-08-02,56946000,97.8441,98.519,97.8211,98.2276,0.6634,0.68,0.0,0.0,,
2006-08-03,59505400,97.6524,98.588,97.5144,98.4883,0.2652,0.27,0.0,0.0,,
2006-08-04,77271500,98.9792,99.2629,97.7674,98.3196,-0.1674,-0.17,0.0,0.0,,
2006-08-07,40808100,98.0895,98.2276,97.7061,98.1279,-0.2262,-0.23,0.0,0.0,,
2006-08-08,81893300,98.2429,98.519,97.361,97.7138,-0.3727,-0.38,0.0,0.0,,
2006-08-09,71346600,98.3196,98.6264,97.1002,97.384,-0.3322,-0.34,0.0,0.0,,
2006-08-10,62977900,97.0389,97.9208,96.8471,97.6831,0.3019,0.31,0.0,0.0,,
2006-08-11,44364100,97.5297,97.5527,96.9315,97.407,-0.2735,-0.28,0.0,0.0,,
2006-08-14,55245800,97.8825,98.2889,97.338,97.4837,0.0779,0.08,0.0,0.0,,
2006-08-15,59543000,98.335,98.8335,98.0895,98.6494,1.1698,1.2,0.0,0.0,,
2006-08-16,62661200,99.1786,99.6157,98.9638,99.539,0.8194,0.83,0.0,0.0,,
2006-08-17,63609300,99.3703,99.9838,99.309,99.7231,0.2487,0.25,0.0,0.0,,
2006-08-18,54923400,99.8458,100.2293,99.3856,100.2293,0.5086,0.51,0.0,0.0,,
2006-08-21,39101400,99.8381,99.9148,99.5467,99.7998,-0.431,-0.43,0.0,0.0,,
2006-08-22,57971600,99.6541,100.0989,99.4547,99.7921,-0.01,-0.01,0.0,0.0,,
2006-08-23,64017900,99.8381,106.8478,99.0789,99.516,-0.2794,-0.28,0.0,0.0,,
2006-08-24,52169800,99.6924,99.7768,99.2399,99.4317,-0.0796,-0.08,0.0,0.0,,
2006-08-25,40037500,99.424,99.8918,99.355,99.5544,0.1193,0.12,0.0,0.0,,
2006-08-28,51059700,99.4393,100.329,99.424,100.0299,0.4778,0.48,0.0,0.0,,
2006-08-29,59436500,100.0759,100.3366,99.5544,100.1449,0.12,0.12,0.0,0.0,,
2006-08-30,47544000,100.3673,100.4977,100.1219,100.2063,0.0601,0.06,0.0,0.0,,
2006-08-31,33903500,100.352,100.4593,100.1449,100.1909,-0.02,-0.02,0.0,0.0,,
2006-09-01,41386400,100.5744,100.9118,100.3443,100.7891,0.6011,0.6,0.0,0.0,,
2006-09-05,49528600,100.8581,101.1189,100.6204,100.9808,0.1915,0.19,0.0,0.0,,
2006-09-06,50366900,100.5437,100.5897,99.9532,100.0912,-0.8886,-0.88,0.0,0.0,,
2006-09-07,80615000,99.7461,100.444,92.1996,99.6311,-0.4604,-0.46,0.0,0.0,,
2006-09-08,39199300,99.7614,100.0529,99.5697,99.9148,0.279,0.28,0.0,0.0,,
2006-09-11,64262600,99.5927,100.2293,99.3013,100.0145,0.0999,0.1,0.0,0.0,,
2006-09-12,64345600,100.1142,101.1112,99.9838,100.9962,0.9802,0.98,0.0,0.0,,
2006-09-13,59819400,100.9425,101.579,100.8658,101.4027,0.404,0.4,0.0,0.0,,
2006-09-14,52908800,101.2033,101.418,100.3903,101.4103,0.0101,0.01,0.0,0.0,,
2006-09-15,67143800,101.9411,101.9796,100.9166,101.6483,-0.2037,-0.2,0.0,0.0,,
2006-09-18,57518700,101.5251,102.0258,100.9166,101.787,0.1423,0.14,0.0,0.0,,
2006-09-19,84394600,101.7716,101.7793,100.9628,101.5328,-0.2545,-0.25,0.0,0.0,,
2006-09-20,72745600,101.864,102.2723,100.4929,102.072,0.5381,0.53,0.0,0.0,,
2006-09-21,83180500,102.1413,102.2569,101.2324,101.579,-0.4899,-0.48,0.0,0.0,,
2006-09-22,63227300,101.425,101.4327,100.9089,101.2709,-0.3047,-0.3,0.0,0.0,,
2006-09-25,85816700,101.4712,102.3339,100.9474,102.0489,0.7798,0.77,0.0,0.0,,
2006-09-26,71016000,102.0643,102.9116,101.9873,102.8962,0.847,0.83,0.0,0.0,,
2006-09-27,76933100,102.8269,103.1966,102.6574,103.0195,0.1235,0.12,0.0,0.0,,
2006-09-28,56690300,103.0195,103.212,102.6651,102.981,-0.0412,-0.04,0.0,0.0,,
2006-09-29,41577400,103.0657,103.1735,102.8192,102.8962,-0.0824,-0.08,0.0,0.0,,
2006-10-02,45955800,102.8654,103.0888,101.9411,102.5111,-0.3807,-0.37,0.0,0.0,,
2006-10-03,69501600,102.3647,103.1196,102.1798,102.7268,0.2153,0.21,0.0,0.0,,
2006-10-04,76272200,102.6266,103.99,102.5111,103.9284,1.2019,1.17,0.0,0.0,,
2006-10-05,54289000,103.9284,104.3059,96.5567,104.1287,0.1975,0.19,0.0,0.0,,
2006-10-06,59841300,103.9515,104.0671,103.5279,103.9977,-0.1354,-0.13,0.0,0.0,,
2006-10-09,39446200,103.8745,104.2211,103.7127,104.0594,0.0624,0.06,0.0,0.0,,
2006-10-10,54410800,104.0748,104.3367,103.8668,104.198,0.1353,0.13,0.0,0.0,,
2006-10-11,91334100,103.8668,104.3213,103.4508,104.0748,-0.125,-0.12,0.0,0.0,,
2006-10-12,54137100,104.3367,105.0608,104.2982,104.976,0.9054,0.87,0.0,0.0,,
2006-10-13,46365500,104.8836,105.3073,104.7912,105.2456,0.2729,0.26,0.0,0.0,,
2006-10-16,39085900,105.1609,105.5692,105.0839,105.4074,0.1579,0.15,0.0,0.0,,
2006-10-17,82471900,105.1224,105.2996,104.5061,105.0762,-0.3267,-0.31,0.0,0.0,,
2006-10-18,76274200,105.5615,105.8156,104.8374,105.2148,0.1366,0.13,0.0,0.0,,
2006-10-19,57257700,105.0608,105.4382,104.9375,105.3843,0.1683,0.16,0.0,0.0,,
2006-10-20,43846400,105.3843,105.4921,105.0145,105.4074,0.0211,0.02,0.0,0.0,,
2006-10-23,63730000,105.1917,106.1469,105.0608,105.8927,0.4849,0.46,0.0,0.0,,
2006-10-24,49940100,105.7463,106.247,105.7001,106.2085,0.3177,0.3,0.0,0.0,,
2006-10-25,68316000,106.1007,106.6168,105.9235,106.5705,0.3611,0.34,0.0,0.0,,
2006-10-26,62615600,106.8093,107.0712,106.2855,106.9018,0.3304,0.31,0.0,0.0,,
2006-10-27,68480200,106.7708,106.8787,106.0159,106.2316,-0.6735,-0.63,0.0,0.0,,
2006-10-30,47287900,106.039,106.455,105.8388,106.1546,-0.0744,-0.07,0.0,0.0,,
2006-10-31,65217800,106.3549,106.5012,105.7232,106.1392,-0.0106,-0.01,0.0,0.0,,
2006-11-01,76078600,106.4704,106.5397,105.315,105.4228,-0.7111,-0.67,0.0,0.0,,
2006-11-02,51692400,105.1532,105.5383,105.0376,105.3612,-0.0633,-0.06,0.0,0.0,,
2006-11-03,59465700,105.7386,105.8311,104.4676,105.1763,-0.1897,-0.18,0.0,0.0,,
2006-11-06,59926600,105.4998,106.5166,105.4921,106.3626,1.1885,1.13,0.0,0.0,,
2006-11-07,60812900,106.455,107.0558,106.3009,106.7708,0.4042,0.38,0.0,0.0,,
2006-11-08,79718100,106.3009,107.1097,105.4228,107.0019,0.2349,0.22,0.0,0.0,,
2006-11-09,92540700,107.0789,107.1791,106.2239,106.4396,-0.5671,-0.53,0.0,0.0,,
2006-11-10,45476600,106.4088,106.5628,106.0853,106.4858,0.0426,0.04,0.0,0.0,,
2006-11-13,57002400,106.4396,107.102,106.3549,106.7477,0.2662,0.25,0.0,0.0,,
2006-11-14,86186700,107.0481,107.6413,106.3934,107.5488,0.8006,0.75,0.0,0.0,,
2006-11-15,69619500,107.5103,108.1882,107.4795,107.8569,0.3119,0.29,0.0,0.0,,
2006-11-16,66291000,108.1805,108.3653,107.4487,108.1342,0.2804,0.26,0.0,0.0,,
2006-11-17,53221100,107.7876,108.1728,107.6335,108.1651,0.0324,0.03,0.0,0.0,,
2006-11-20,61719200,108.0726,108.4115,107.7953,108.2267,0.0649,0.06,0.0,0.0,,
2006-11-21,47999800,108.219,108.3576,108.0649,108.3345,0.1082,0.1,0.0,0.0,,
2006-11-22,41839900,108.4193,108.7351,108.2267,108.5502,0.2167,0.2,0.0,0.0,,
2006-11-24,26762400,108.0264,108.4886,107.9956,108.1111,-0.4342,-0.4,0.0,0.0,,
2006-11-27,79151400,108.0572,108.1111,106.5936,106.6245,-1.492,-1.38,0.0,0.0,,
2006-11-28,98448500,106.4858,107.1945,106.3857,107.0866,0.4585,0.43,0.0,0.0,,
2006-11-29,83328400,107.4333,108.2498,107.1329,108.2036,1.1137,1.04,0.0,0.0,,
2006-11-30,78950100,108.1805,108.6503,107.6567,108.2498,0.0433,0.04,0.0,0.0,,
2006-12-01,20678900,108.2498,108.3499,107.0481,108.011,-0.2381,-0.22,0.0,0.0,,
2006-12-04,82960200,108.0341,109.0355,108.0187,108.8352,0.8209,0.76,0.0,0.0,,
2006-12-05,67085400,109.0432,109.3513,108.8121,109.3051,0.468,0.43,0.0,0.0,,
2006-12-06,50610300,109.282,109.436,108.997,109.2127,-0.0874,-0.08,0.0,0.0,,
2006-12-07,57417500,109.4052,109.6132,108.6966,108.7351,-0.4805,-0.44,0.0,0.0,,
2006-12-08,67300200,108.712,109.3051,108.4424,108.9354,0.1957,0.18,0.0,0.0,,
2006-12-11,35521600,108.9354,109.4514,108.8737,109.2512,0.3159,0.29,0.0,0.0,,
2006-12-12,74083100,109.1433,109.282,108.5271,109.1664,-0.0874,-0.08,0.0,0.0,,
2006-12-13,49151100,109.5593,109.644,109.0432,109.282,0.1201,0.11,0.0,0.0,,
2006-12-14,59731400,109.2743,110.3373,109.2589,110.2449,0.9617,0.88,0.0,0.0,,
2006-12-15,58131500,110.4873,110.6809,110.1775,110.2549,-0.5986,-0.54,0.0,0.0,,
2006-12-18,46071300,110.4098,110.6732,109.7979,109.9528,-0.2977,-0.27,0.0,0.0,,
2006-12-19,57886600,109.643,110.4253,109.3641,110.162,0.2089,0.19,0.0,0.0,,
2006-12-20,39432700,110.2084,110.5028,109.9993,110.1,-0.0661,-0.06,0.0,0.0,,
2006-12-21,45766300,110.2007,110.3246,109.4648,109.6972,-0.4074,-0.37,0.0,0.0,,
2006-12-22,54879600,109.7127,109.7205,108.9614,109.0233,-0.6691,-0.61,0.0,0.0,,
2006-12-26,30959300,109.0698,109.6895,109.0466,109.6662,0.6432,0.59,0.0,0.0,,
2006-12-27,35502900,109.8909,110.4563,109.8599,110.3866,0.7238,0.66,0.0,0.0,,
2006-12-28,33722100,110.3091,110.5338,109.9838,110.1542,-0.2318,-0.21,0.0,0.0,,
2006-12-29,42471500,110.069,110.4098,109.55,109.6972,-0.4516,-0.41,0.0,0.0,,
2007-01-03,89183100,110.1852,110.6577,108.8839,109.5036,-0.1975,-0.18,0.0,0.0,,
2007-01-04,66119200,109.3951,110.0303,108.9149,109.736,0.23,0.21,0.0,0.0,,
2007-01-05,68523700,109.4726,109.5268,108.7367,108.8607,-0.8779,-0.8,0.0,0.0,,
2007-01-08,66209700,109.0775,109.5346,108.636,109.3641,0.5008,0.46,0.0,0.0,,
2007-01-09,69505500,109.4571,109.6817,108.7522,109.2712,-0.0875,-0.08,0.0,0.0,,
2007-01-10,67530600,108.8916,109.6585,108.6748,109.6353,0.3606,0.33,0.0,0.0,,
2007-01-11,49424300,109.6507,110.4718,109.6043,110.1155,0.4824,0.44,0.0,0.0,,
2007-01-12,50976800,110.0845,110.9521,110.0768,110.9521,0.8369,0.76,0.0,0.0,,
2007-01-16,42979300,110.8204,111.107,110.557,110.7352,-0.2219,-0.2,0.0,0.0,,
2007-01-17,46703100,110.65,111.1225,110.557,110.7816,0.0443,0.04,0.0,0.0,,
2007-01-18,60573100,110.8978,110.9675,110.2317,110.4098,-0.3767,-0.34,0.0,0.0,,
2007-01-19,51312300,110.4098,110.8436,110.3479,110.6267,0.2208,0.2,0.0,0.0,,
2007-01-22,56952800,110.8204,110.8436,109.9373,110.2859,-0.3429,-0.31,0.0,0.0,,
2007-01-23,51795800,110.193,110.8281,110.038,110.6112,0.3198,0.29,0.0,0.0,,
2007-01-24,53716900,110.7429,111.5252,110.6964,111.502,0.8959,0.81,0.0,0.0,,
2007-01-25,71229100,111.4168,111.4788,109.9993,110.193,-1.3045,-1.17,0.0,0.0,,
2007-01-26,71128900,110.4331,110.495,109.6662,110.1155,-0.0992,-0.09,0.0,0.0,,
2007-01-29,61283000,110.1387,110.6112,109.7902,110.0303,-0.0661,-0.06,0.0,0.0,,
2007-01-30,65248200,110.2627,110.6577,110.038,110.6035,0.5722,0.52,0.0,0.0,,
2007-01-31,85199600,110.4796,111.6414,110.3014,111.3471,0.7411,0.67,0.0,0.0,,
2007-02-01,65266700,111.6569,112.052,111.471,112.0132,0.6681,0.6,0.0,0.0,,
2007-02-02,44343700,112.1062,112.2766,111.8351,112.1682,0.1568,0.14,0.0,0.0,,
2007-02-05,39554900,112.083,112.2689,111.8041,112.1991,0.0336,0.03,0.0,0.0,,
2007-02-06,55035400,112.2921,112.3386,111.7964,112.2301,0.0337,0.03,0.0,0.0,,
2007-02-07,53628800,112.4083,112.5942,111.9823,112.478,0.2469,0.22,0.0,0.0,,
2007-02-08,66992600,112.1449,112.4083,111.7499,112.3308,-0.1462,-0.13,0.0,0.0,,
2007-02-09,75312700,112.3618,112.5709,111.0682,111.4943,-0.8312,-0.74,0.0,0.0,,
2007-02-12,53280600,111.4943,111.5717,110.9133,111.1147,-0.3791,-0.34,0.0,0.0,,
2007-02-13,64081800,111.3626,112.2379,111.3548,112.052,0.9334,0.84,0.0,0.0,,
2007-02-14,63726000,112.1604,113.0125,112.1449,112.7878,0.7395,0.66,0.0,0.0,,
2007-02-15,36213900,112.8343,113.0512,112.6484,112.935,0.1466,0.13,0.0,0.0,,
2007-02-16,36910300,112.6561,112.904,112.4935,112.8808,-0.0565,-0.05,0.0,0.0,,
2007-02-20,54252300,112.7491,113.2448,111.5872,113.1209,0.2371,0.21,0.0,0.0,,
2007-02-21,59508100,112.7878,113.1441,112.5864,113.0744,-0.0452,-0.04,0.0,0.0,,
2007-02-22,75122000,113.1286,113.4152,112.447,112.9892,-0.0905,-0.08,0.0,0.0,,
2007-02-23,70299500,112.8885,112.9273,112.1217,112.5477,-0.4407,-0.39,0.0,0.0,,
2007-02-26,66597700,112.9582,113.0512,112.1217,112.447,-0.1013,-0.09,0.0,0.0,,
2007-02-27,52398400,111.4478,111.6957,107.6678,108.0551,-4.3969,-3.91,0.0,0.0,,
2007-02-28,61219300,108.7445,109.9761,108.2875,109.1628,1.1129,1.03,0.0,0.0,,
2007-03-01,85903900,107.9312,109.4106,106.9319,108.8374,-0.3275,-0.3,0.0,0.0,,
2007-03-02,37331700,108.4811,108.9536,107.4044,107.4122,-1.4258,-1.31,0.0,0.0,,
2007-03-05,27008000,106.839,108.1171,106.3742,106.3897,-1.0204,-0.95,0.0,0.0,,
2007-03-06,22866300,107.4974,108.5353,106.6763,108.21,1.8193,1.71,0.0,0.0,,
2007-03-07,8834200,108.1248,108.7987,107.9776,108.1016,-0.1082,-0.1,0.0,0.0,,
2007-03-08,634400,108.8607,109.3409,108.4966,109.0156,0.9188,0.85,0.0,0.0,,
2007-03-09,91287700,109.4571,109.5423,108.5044,109.0466,0.0327,0.03,0.0,0.0,,
2007-03-12,71906300,108.7677,109.4803,108.5663,109.2092,0.1636,0.15,0.0,0.0,,
2007-03-13,55995800,108.5818,109.0388,106.9242,107.0869,-2.1186,-1.94,0.0,0.0,,
2007-03-14,18911700,107.2263,107.9467,105.925,107.8847,0.8031,0.75,0.0,0.0,,
